trade_id,date,client_id,pair,side,lots,profit_usd
1175,2025-12-29,4,GBPUSD,buy,0.05,2.96
201,2025-12-29,47,GBPUSD,buy,0.1,-2.2
354,2025-12-29,198,XAUUSD,sell,0.01,-0.53
75,2025-12-29,3,USDJPY,sell,0.1,-0.09
2346,2025-12-29,71,XAUUSD,sell,0.05,6.37
2863,2025-12-30,184,EURUSD,sell,0.05,-3.68
2231,2025-12-30,120,EURUSD,sell,0.01,1.85
1623,2025-12-30,180,USDJPY,sell,0.01,-0.57
1261,2025-12-30,21,USDJPY,buy,0.01,0.9
110,2025-12-30,149,GBPUSD,sell,0.05,1.08
2341,2025-12-30,85,GBPUSD,buy,0.01,-0.82
2379,2025-12-30,200,EURUSD,sell,0.05,-1.22
1105,2025-12-30,141,XAUUSD,sell,1.0,-4.8
555,2025-12-30,154,XAUUSD,sell,0.01,0.31
2908,2025-12-30,115,GBPUSD,sell,0.01,-0.71
2094,2025-12-31,7,XAUUSD,buy,0.01,0.32
421,2025-12-31,100,XAUUSD,buy,0.1,-6.05
2241,2025-12-31,89,GBPUSD,buy,0.05,3.02
2107,2025-12-31,144,GBPUSD,buy,0.05,0.36
1932,2025-12-31,74,EURUSD,buy,0.01,0.36
160,2025-12-31,86,GBPUSD,sell,0.01,0.52
2792,2025-12-31,138,EURUSD,buy,0.1,-0.33
1212,2025-12-31,125,GBPUSD,buy,0.1,1.47
1948,2025-12-31,69,USDJPY,buy,2.0,-182.88
626,2025-12-31,155,GBPUSD,buy,0.01,1.02
720,2026-01-01,76,USDJPY,sell,1.0,-4.47
79,2026-01-01,107,GBPUSD,sell,0.1,-2.3
1972,2026-01-01,172,USDJPY,sell,0.1,-4.11
1462,2026-01-01,95,EURUSD,sell,0.01,0.49
2938,2026-01-01,124,EURUSD,sell,0.1,2.46
2613,2026-01-01,107,USDJPY,buy,0.01,-0.87
578,2026-01-01,9,USDJPY,buy,0.05,1.54
250,2026-01-01,72,EURUSD,buy,1.0,60.06
1251,2026-01-01,175,GBPUSD,sell,0.5,39.75
2276,2026-01-01,108,XAUUSD,buy,0.1,-0.46
990,2026-01-01,77,XAUUSD,sell,0.1,18.66
2622,2026-01-01,128,GBPUSD,sell,0.1,11.76
837,2026-01-02,13,USDJPY,sell,0.1,9.43
2349,2026-01-02,73,XAUUSD,sell,0.5,14.4
181,2026-01-02,30,XAUUSD,buy,0.05,2.01
859,2026-01-02,5,XAUUSD,sell,0.5,-75.58
2246,2026-01-02,137,GBPUSD,sell,0.5,30.88
715,2026-01-02,108,EURUSD,sell,0.1,-0.82
1161,2026-01-02,118,XAUUSD,buy,0.05,7.02
2810,2026-01-02,114,USDJPY,sell,0.01,-0.31
172,2026-01-02,76,USDJPY,sell,0.1,-6.52
2610,2026-01-02,94,XAUUSD,sell,1.0,-142.56
2229,2026-01-02,86,EURUSD,sell,2.0,316.0
959,2026-01-02,91,XAUUSD,sell,0.1,-5.82
1985,2026-01-02,72,USDJPY,sell,0.01,0.47
1104,2026-01-05,104,EURUSD,buy,0.5,64.21
2681,2026-01-05,15,XAUUSD,buy,1.0,-128.76
2279,2026-01-05,125,EURUSD,sell,2.0,-64.75
2946,2026-01-05,11,XAUUSD,sell,0.05,0.19
642,2026-01-05,39,EURUSD,sell,0.5,89.87
2164,2026-01-05,37,EURUSD,buy,0.5,-94.89
901,2026-01-05,10,EURUSD,buy,0.5,35.04
2491,2026-01-05,133,USDJPY,sell,0.5,25.7
820,2026-01-05,79,GBPUSD,sell,0.5,3.32
2253,2026-01-05,87,EURUSD,sell,0.1,-0.86
1633,2026-01-05,14,EURUSD,buy,0.5,33.65
2789,2026-01-05,111,XAUUSD,sell,0.05,9.56
857,2026-01-05,92,EURUSD,sell,1.0,-22.62
890,2026-01-06,19,USDJPY,sell,0.05,-4.56
2757,2026-01-06,137,EURUSD,sell,0.01,-0.06
2429,2026-01-06,34,XAUUSD,sell,0.01,-0.18
1419,2026-01-06,5,USDJPY,buy,0.05,2.63
1731,2026-01-06,149,EURUSD,buy,0.01,-0.31
824,2026-01-06,12,GBPUSD,sell,0.05,-1.92
2521,2026-01-06,182,XAUUSD,buy,0.05,7.5
1054,2026-01-06,18,GBPUSD,buy,0.5,37.13
376,2026-01-06,49,GBPUSD,buy,0.05,-2.88
2177,2026-01-07,169,XAUUSD,sell,0.05,2.37
2686,2026-01-07,22,GBPUSD,sell,0.05,1.7
507,2026-01-07,112,EURUSD,sell,0.5,16.0
601,2026-01-07,143,USDJPY,buy,0.05,1.16
1081,2026-01-07,11,GBPUSD,buy,1.0,79.48
2063,2026-01-07,60,EURUSD,buy,0.5,58.99
1399,2026-01-07,108,GBPUSD,sell,0.5,12.63
2265,2026-01-07,146,GBPUSD,buy,0.01,0.53
712,2026-01-07,122,EURUSD,sell,0.5,4.47
2032,2026-01-07,198,EURUSD,sell,0.5,81.89
718,2026-01-07,136,EURUSD,buy,0.01,0.62
2343,2026-01-08,157,EURUSD,sell,0.5,-29.05
2916,2026-01-08,41,GBPUSD,sell,0.5,32.04
1602,2026-01-08,111,EURUSD,sell,0.1,6.22
428,2026-01-08,137,XAUUSD,sell,1.0,-11.61
39,2026-01-09,99,EURUSD,buy,1.0,16.52
1177,2026-01-09,41,EURUSD,sell,0.01,-0.68
2180,2026-01-09,61,XAUUSD,buy,2.0,120.64
1574,2026-01-09,184,XAUUSD,sell,0.05,-2.91
247,2026-01-09,194,GBPUSD,buy,0.01,-0.2
1231,2026-01-09,82,XAUUSD,buy,0.05,-5.74
104,2026-01-09,191,USDJPY,sell,1.0,50.58
2405,2026-01-09,109,EURUSD,buy,0.5,15.47
2571,2026-01-09,118,USDJPY,buy,1.0,-62.98
2014,2026-01-09,44,XAUUSD,sell,0.01,-0.29
1035,2026-01-09,148,USDJPY,sell,0.05,0.49
2274,2026-01-09,34,XAUUSD,sell,0.1,4.12
806,2026-01-12,22,GBPUSD,sell,0.1,-4.91
1362,2026-01-12,168,XAUUSD,buy,1.0,10.81
2264,2026-01-12,78,XAUUSD,buy,0.5,62.86
628,2026-01-12,128,GBPUSD,sell,0.5,-10.21
2739,2026-01-12,75,EURUSD,buy,1.0,-74.1
2470,2026-01-12,128,EURUSD,buy,0.5,39.83
92,2026-01-12,77,EURUSD,sell,0.05,-0.1
2143,2026-01-13,170,XAUUSD,buy,0.5,12.07
2167,2026-01-13,44,GBPUSD,sell,2.0,-39.93
647,2026-01-13,22,USDJPY,sell,0.5,21.37
2430,2026-01-13,74,XAUUSD,buy,0.1,5.58
353,2026-01-13,24,USDJPY,buy,1.0,51.82
2624,2026-01-13,26,USDJPY,buy,0.1,-20.82
953,2026-01-13,174,EURUSD,sell,0.05,2.47
2251,2026-01-13,188,USDJPY,buy,1.0,136.44
1401,2026-01-13,9,GBPUSD,buy,0.01,-2.48
2540,2026-01-13,36,GBPUSD,buy,0.1,2.41
368,2026-01-14,186,XAUUSD,buy,0.01,-0.06
2371,2026-01-14,47,XAUUSD,buy,0.05,6.42
2318,2026-01-14,82,XAUUSD,sell,0.5,33.37
2127,2026-01-14,171,EURUSD,sell,1.0,20.83
1936,2026-01-14,73,XAUUSD,sell,0.01,0.27
2527,2026-01-14,110,GBPUSD,buy,1.0,-39.1
2258,2026-01-14,173,GBPUSD,sell,0.01,-1.47
2367,2026-01-14,190,EURUSD,buy,0.1,9.49
1398,2026-01-14,135,EURUSD,buy,0.01,-0.14
1181,2026-01-14,130,GBPUSD,sell,0.1,15.16
597,2026-01-14,7,XAUUSD,buy,0.5,-4.21
88,2026-01-14,139,XAUUSD,buy,0.1,-1.1
217,2026-01-14,11,XAUUSD,buy,0.01,0.21
2802,2026-01-14,144,XAUUSD,buy,0.05,2.34
2693,2026-01-14,131,XAUUSD,sell,0.1,16.91
1810,2026-01-14,48,EURUSD,sell,0.5,-13.06
1613,2026-01-15,102,XAUUSD,sell,2.0,0.38
719,2026-01-15,47,GBPUSD,buy,2.0,-80.72
463,2026-01-15,160,USDJPY,buy,2.0,84.93
2544,2026-01-15,113,GBPUSD,buy,0.05,4.01
123,2026-01-15,84,EURUSD,sell,1.0,54.77
615,2026-01-15,126,GBPUSD,sell,0.1,-6.23
967,2026-01-15,134,USDJPY,sell,0.5,51.84
1430,2026-01-15,161,USDJPY,sell,0.05,3.76
2885,2026-01-15,126,USDJPY,buy,0.05,5.43
145,2026-01-16,123,EURUSD,buy,1.0,112.65
1667,2026-01-16,54,USDJPY,sell,0.05,5.57
1004,2026-01-16,159,EURUSD,buy,0.05,0.88
1533,2026-01-16,101,EURUSD,buy,0.01,1.39
1535,2026-01-16,38,EURUSD,buy,0.05,-0.39
272,2026-01-16,74,GBPUSD,sell,0.05,3.43
16,2026-01-16,24,USDJPY,sell,0.5,-25.71
1133,2026-01-16,37,GBPUSD,buy,0.05,-3.63
781,2026-01-16,133,USDJPY,buy,0.01,-0.4
351,2026-01-16,25,USDJPY,sell,1.0,139.87
1560,2026-01-16,56,GBPUSD,buy,1.0,-3.14
2850,2026-01-16,51,USDJPY,sell,0.05,4.74
956,2026-01-16,163,EURUSD,buy,1.0,-60.22
35,2026-01-19,120,GBPUSD,buy,1.0,-169.3
2292,2026-01-19,12,EURUSD,buy,0.05,3.07
482,2026-01-19,37,GBPUSD,buy,0.05,5.24
537,2026-01-19,166,EURUSD,buy,0.01,-0.11
669,2026-01-19,3,USDJPY,sell,0.1,4.56
1883,2026-01-19,182,USDJPY,buy,0.05,3.1
2238,2026-01-19,65,XAUUSD,buy,0.1,-14.96
1460,2026-01-19,76,GBPUSD,sell,0.1,0.67
1382,2026-01-19,35,GBPUSD,sell,0.05,2.8
470,2026-01-19,118,EURUSD,buy,0.01,0.76
602,2026-01-20,10,USDJPY,sell,0.1,7.16
1259,2026-01-20,45,EURUSD,buy,0.01,0.66
2529,2026-01-20,140,USDJPY,buy,0.05,-4.75
559,2026-01-20,108,EURUSD,sell,0.05,5.24
2018,2026-01-20,72,XAUUSD,sell,0.01,0.98
997,2026-01-20,194,USDJPY,buy,0.05,1.12
1789,2026-01-20,65,XAUUSD,sell,0.01,1.25
2709,2026-01-20,195,GBPUSD,buy,0.1,-2.46
2428,2026-01-21,42,XAUUSD,buy,1.0,-127.47
68,2026-01-21,165,USDJPY,sell,1.0,29.86
490,2026-01-21,79,GBPUSD,buy,2.0,181.18
142,2026-01-21,194,GBPUSD,buy,0.05,0.36
2319,2026-01-21,93,EURUSD,sell,0.05,1.68
1798,2026-01-21,70,GBPUSD,sell,0.01,0.21
93,2026-01-21,74,EURUSD,buy,0.01,-0.23
2878,2026-01-21,57,USDJPY,sell,0.05,-4.66
1321,2026-01-21,113,EURUSD,sell,0.05,1.93
764,2026-01-21,165,EURUSD,buy,0.05,4.3
2705,2026-01-21,158,USDJPY,buy,0.05,-0.02
50,2026-01-21,31,XAUUSD,buy,0.5,-22.05
431,2026-01-21,64,GBPUSD,buy,0.5,45.81
1546,2026-01-21,26,XAUUSD,buy,2.0,-123.23
1333,2026-01-21,153,XAUUSD,buy,0.05,-4.95
1555,2026-01-21,109,XAUUSD,buy,0.01,-1.51
1724,2026-01-21,70,USDJPY,sell,0.01,-0.12
2010,2026-01-22,87,EURUSD,sell,1.0,-70.48
100,2026-01-22,8,EURUSD,sell,0.01,-1.84
1061,2026-01-22,174,EURUSD,sell,0.05,-1.06
1375,2026-01-22,180,XAUUSD,sell,0.5,-117.12
672,2026-01-22,127,XAUUSD,sell,1.0,-87.55
135,2026-01-22,119,GBPUSD,sell,0.5,-64.26
2125,2026-01-22,22,XAUUSD,buy,0.05,7.37
114,2026-01-23,141,EURUSD,buy,0.05,-0.91
2160,2026-01-23,133,GBPUSD,sell,1.0,109.52
2322,2026-01-23,117,XAUUSD,buy,0.1,-22.62
1980,2026-01-23,36,GBPUSD,buy,0.01,-0.35
946,2026-01-23,89,GBPUSD,buy,0.01,-0.66
1510,2026-01-23,57,EURUSD,sell,0.05,-2.0
2939,2026-01-23,19,EURUSD,buy,0.1,0.68
544,2026-01-23,173,EURUSD,buy,0.05,3.22
2612,2026-01-23,184,GBPUSD,buy,0.1,-0.66
1116,2026-01-23,193,GBPUSD,buy,0.5,13.14
1008,2026-01-23,118,USDJPY,sell,0.05,-0.57
799,2026-01-23,156,EURUSD,sell,0.01,-0.7
1045,2026-01-23,36,USDJPY,sell,0.01,-0.61
313,2026-01-23,38,EURUSD,sell,0.5,-81.88
1761,2026-01-26,105,USDJPY,sell,2.0,0.95
2675,2026-01-26,19,USDJPY,sell,0.5,37.48
800,2026-01-26,124,USDJPY,sell,0.1,1.57
193,2026-01-26,156,USDJPY,buy,0.05,2.67
1032,2026-01-26,39,GBPUSD,sell,0.1,-9.6
2120,2026-01-26,190,USDJPY,buy,0.01,0.56
878,2026-01-26,11,EURUSD,buy,0.05,0.38
1660,2026-01-26,125,XAUUSD,sell,1.0,-70.25
2463,2026-01-26,11,USDJPY,buy,0.5,29.39
1060,2026-01-26,179,USDJPY,buy,0.05,-0.14
2482,2026-01-26,115,USDJPY,sell,0.05,5.39
1028,2026-01-26,68,EURUSD,buy,0.05,0.92
2944,2026-01-26,110,USDJPY,buy,0.01,0.04
346,2026-01-27,138,USDJPY,buy,0.05,4.87
1184,2026-01-27,78,XAUUSD,sell,0.5,-51.92
2539,2026-01-27,21,EURUSD,buy,0.1,-3.19
595,2026-01-27,36,GBPUSD,sell,0.01,0.56
226,2026-01-27,87,GBPUSD,buy,0.1,2.02
458,2026-01-27,24,USDJPY,buy,0.05,-0.78
762,2026-01-27,36,USDJPY,buy,0.01,0.79
2170,2026-01-27,160,USDJPY,buy,0.05,1.75
58,2026-01-27,122,EURUSD,sell,0.5,-19.36
2726,2026-01-27,164,USDJPY,sell,0.01,0.01
2051,2026-01-27,49,GBPUSD,buy,0.05,0.14
420,2026-01-27,170,EURUSD,sell,0.05,-6.68
213,2026-01-27,51,USDJPY,sell,0.01,0.51
2645,2026-01-28,69,EURUSD,sell,0.1,1.74
2193,2026-01-28,155,GBPUSD,sell,0.05,4.6
1368,2026-01-28,162,EURUSD,sell,0.05,0.97
1040,2026-01-28,126,EURUSD,buy,0.05,-1.65
223,2026-01-28,149,GBPUSD,buy,0.05,0.68
387,2026-01-28,176,EURUSD,buy,0.01,0.76
838,2026-01-28,8,GBPUSD,buy,0.01,-0.28
2285,2026-01-28,185,GBPUSD,sell,0.1,13.6
244,2026-01-28,103,EURUSD,buy,1.0,-76.35
2472,2026-01-28,109,USDJPY,sell,0.1,7.15
902,2026-01-29,186,GBPUSD,sell,0.01,0.26
2475,2026-01-29,20,EURUSD,sell,0.5,21.84
888,2026-01-29,108,EURUSD,buy,2.0,28.16
2309,2026-01-29,99,USDJPY,buy,0.5,41.21
2198,2026-01-29,199,GBPUSD,sell,0.5,39.36
2064,2026-01-29,113,GBPUSD,buy,0.01,-0.28
304,2026-01-29,172,USDJPY,sell,0.1,-4.12
2839,2026-01-30,159,USDJPY,buy,0.5,-39.51
1813,2026-01-30,181,USDJPY,buy,0.05,6.49
2053,2026-01-30,176,GBPUSD,buy,0.05,5.03
1486,2026-01-30,96,GBPUSD,buy,0.01,0.15
2459,2026-01-30,139,EURUSD,buy,0.5,40.82
107,2026-01-30,100,USDJPY,sell,0.1,15.96
2310,2026-01-30,136,EURUSD,buy,1.0,92.21
1000,2026-01-30,192,GBPUSD,sell,0.1,-4.11
1954,2026-01-30,127,USDJPY,sell,0.1,3.53
1485,2026-02-02,128,GBPUSD,sell,0.5,1.04
1198,2026-02-02,75,XAUUSD,sell,0.05,-3.58
962,2026-02-02,198,XAUUSD,buy,0.5,-9.71
1351,2026-02-02,165,XAUUSD,sell,0.05,1.46
567,2026-02-02,54,XAUUSD,sell,0.05,5.64
462,2026-02-02,78,EURUSD,buy,2.0,118.51
2404,2026-02-02,200,XAUUSD,sell,0.5,79.31
1674,2026-02-02,2,GBPUSD,sell,0.5,-93.61
427,2026-02-02,51,XAUUSD,sell,0.05,6.07
240,2026-02-02,158,EURUSD,sell,0.5,-9.39
1864,2026-02-02,78,XAUUSD,buy,0.05,1.47
1806,2026-02-03,131,XAUUSD,buy,0.1,23.55
2662,2026-02-03,111,USDJPY,buy,2.0,-117.92
1863,2026-02-03,53,GBPUSD,sell,1.0,71.53
524,2026-02-03,93,USDJPY,buy,0.1,-0.4
2083,2026-02-03,136,XAUUSD,buy,0.01,0.69
2738,2026-02-03,174,XAUUSD,buy,0.1,13.27
617,2026-02-03,169,EURUSD,buy,0.5,36.18
65,2026-02-03,170,GBPUSD,buy,2.0,62.75
594,2026-02-03,168,EURUSD,sell,0.1,8.88
1211,2026-02-03,170,GBPUSD,buy,0.1,15.19
1059,2026-02-03,180,USDJPY,sell,0.5,25.08
258,2026-02-03,193,XAUUSD,sell,2.0,76.0
724,2026-02-04,137,GBPUSD,buy,0.5,-9.15
2856,2026-02-04,110,EURUSD,buy,1.0,36.13
2746,2026-02-04,11,EURUSD,buy,0.1,21.86
1620,2026-02-04,139,XAUUSD,sell,0.01,1.23
1626,2026-02-04,172,USDJPY,buy,0.05,7.16
2912,2026-02-04,107,EURUSD,buy,0.5,18.32
2490,2026-02-04,183,GBPUSD,buy,0.05,5.08
2812,2026-02-04,175,GBPUSD,buy,0.5,8.62
1313,2026-02-04,141,XAUUSD,buy,0.01,0.75
767,2026-02-04,12,USDJPY,sell,1.0,20.4
776,2026-02-04,169,EURUSD,buy,0.1,-5.35
403,2026-02-04,105,EURUSD,sell,0.1,0.66
1296,2026-02-04,67,EURUSD,buy,0.05,7.56
2984,2026-02-04,142,USDJPY,sell,0.5,28.14
450,2026-02-04,127,EURUSD,sell,0.05,-0.1
200,2026-02-05,133,GBPUSD,buy,0.05,-2.39
2091,2026-02-05,142,GBPUSD,sell,0.5,45.17
206,2026-02-05,55,GBPUSD,buy,0.1,22.55
308,2026-02-05,22,XAUUSD,buy,0.05,0.21
2823,2026-02-05,74,GBPUSD,buy,1.0,-42.2
2050,2026-02-05,45,GBPUSD,sell,0.01,1.05
2501,2026-02-05,168,USDJPY,sell,0.01,-0.32
2570,2026-02-05,102,GBPUSD,buy,0.1,10.73
2899,2026-02-05,19,EURUSD,sell,0.1,-2.03
1799,2026-02-05,20,XAUUSD,sell,0.1,-12.42
2564,2026-02-05,100,EURUSD,sell,0.01,-0.1
1452,2026-02-05,114,XAUUSD,buy,0.05,4.84
1598,2026-02-06,182,EURUSD,sell,1.0,3.21
2417,2026-02-06,27,GBPUSD,buy,0.05,0.81
640,2026-02-06,29,USDJPY,sell,1.0,151.63
2607,2026-02-06,126,USDJPY,sell,0.5,44.57
1965,2026-02-06,60,EURUSD,sell,0.1,-5.34
2178,2026-02-06,73,XAUUSD,sell,0.05,2.09
600,2026-02-06,133,GBPUSD,buy,1.0,49.41
2184,2026-02-06,169,XAUUSD,sell,0.01,-0.69
1782,2026-02-06,33,GBPUSD,sell,0.01,0.49
2015,2026-02-06,91,EURUSD,buy,0.05,-0.72
2222,2026-02-06,199,GBPUSD,sell,0.01,0.67
939,2026-02-09,169,XAUUSD,buy,0.01,0.35
1388,2026-02-09,85,GBPUSD,buy,0.05,-2.11
1262,2026-02-09,145,EURUSD,sell,0.1,11.39
2865,2026-02-09,1,GBPUSD,buy,0.05,3.63
2788,2026-02-09,136,XAUUSD,buy,0.1,24.03
882,2026-02-09,38,USDJPY,buy,0.01,-0.8
1186,2026-02-09,93,XAUUSD,buy,0.5,-71.83
1959,2026-02-09,154,USDJPY,sell,0.5,-41.88
1496,2026-02-09,91,GBPUSD,sell,0.5,11.84
589,2026-02-09,24,USDJPY,sell,0.1,6.61
261,2026-02-09,54,USDJPY,sell,0.1,1.19
1802,2026-02-09,55,USDJPY,sell,0.01,-0.66
1740,2026-02-09,28,EURUSD,buy,0.5,-9.56
1974,2026-02-09,157,USDJPY,sell,0.01,-1.75
1702,2026-02-09,51,USDJPY,buy,0.05,0.18
614,2026-02-09,35,GBPUSD,buy,0.01,1.15
1771,2026-02-10,70,EURUSD,buy,0.01,-1.01
2169,2026-02-10,90,USDJPY,sell,0.05,-5.37
2799,2026-02-10,89,USDJPY,buy,0.5,6.13
2948,2026-02-10,128,XAUUSD,buy,0.01,-0.59
2195,2026-02-10,169,EURUSD,sell,2.0,-10.16
2080,2026-02-10,159,EURUSD,sell,0.1,4.48
1,2026-02-10,126,GBPUSD,sell,0.1,1.05
1414,2026-02-10,48,XAUUSD,sell,1.0,-161.68
1615,2026-02-10,67,EURUSD,buy,0.05,-1.23
734,2026-02-10,1,XAUUSD,buy,1.0,19.0
1019,2026-02-10,198,GBPUSD,sell,0.5,14.42
1616,2026-02-10,163,GBPUSD,buy,2.0,226.68
738,2026-02-10,29,XAUUSD,buy,0.5,-82.57
830,2026-02-10,61,GBPUSD,sell,0.5,-24.05
435,2026-02-10,75,USDJPY,buy,0.05,5.19
694,2026-02-10,151,EURUSD,buy,0.05,1.18
1329,2026-02-11,132,XAUUSD,buy,0.05,-13.47
598,2026-02-11,162,GBPUSD,buy,0.1,-7.05
958,2026-02-11,145,USDJPY,sell,0.01,0.53
2752,2026-02-11,67,XAUUSD,sell,0.5,1.21
989,2026-02-11,92,GBPUSD,buy,0.1,-2.68
309,2026-02-11,90,GBPUSD,buy,2.0,46.85
744,2026-02-11,33,EURUSD,sell,0.1,-6.42
625,2026-02-11,174,GBPUSD,sell,0.1,4.79
1425,2026-02-11,30,GBPUSD,buy,0.05,-0.63
425,2026-02-11,186,USDJPY,sell,0.01,-0.32
21,2026-02-11,42,GBPUSD,buy,1.0,142.75
2284,2026-02-11,156,GBPUSD,sell,1.0,128.31
554,2026-02-11,42,EURUSD,sell,0.01,0.59
690,2026-02-11,90,EURUSD,sell,0.5,-47.05
197,2026-02-11,56,USDJPY,sell,0.05,4.83
1662,2026-02-11,84,USDJPY,sell,0.05,3.04
2827,2026-02-11,42,EURUSD,buy,0.05,1.23
2943,2026-02-11,115,GBPUSD,sell,0.05,1.88
1086,2026-02-12,169,XAUUSD,buy,0.5,75.16
883,2026-02-12,152,USDJPY,sell,0.01,0.03
121,2026-02-12,183,GBPUSD,buy,0.1,15.79
2314,2026-02-12,170,USDJPY,sell,0.5,-2.82
1390,2026-02-12,92,EURUSD,sell,1.0,38.46
1497,2026-02-12,170,USDJPY,buy,0.1,-3.1
1457,2026-02-12,170,XAUUSD,buy,0.05,6.36
1790,2026-02-12,69,XAUUSD,buy,1.0,-44.22
683,2026-02-12,25,XAUUSD,buy,0.1,-36.88
2991,2026-02-12,182,GBPUSD,buy,0.01,-0.3
2006,2026-02-12,182,EURUSD,buy,0.05,1.45
1024,2026-02-13,66,XAUUSD,sell,0.5,-81.21
687,2026-02-13,101,GBPUSD,sell,0.01,-0.62
1840,2026-02-13,10,GBPUSD,sell,0.05,3.52
2042,2026-02-13,77,EURUSD,sell,0.01,1.0
1540,2026-02-13,186,GBPUSD,buy,0.05,2.06
2860,2026-02-13,9,GBPUSD,sell,0.1,0.5
13,2026-02-13,90,XAUUSD,sell,0.01,0.07
487,2026-02-13,75,XAUUSD,sell,0.1,-0.69
631,2026-02-13,115,USDJPY,buy,0.1,-13.52
2290,2026-02-13,23,EURUSD,sell,0.5,51.58
1780,2026-02-13,18,XAUUSD,sell,0.5,55.9
2481,2026-02-13,94,XAUUSD,sell,0.01,-1.47
1917,2026-02-13,82,XAUUSD,buy,0.01,-3.72
667,2026-02-13,133,EURUSD,sell,0.5,-8.71
1129,2026-02-13,117,GBPUSD,sell,0.5,5.37
1706,2026-02-13,81,EURUSD,buy,0.5,-18.71
2815,2026-02-16,60,XAUUSD,buy,0.1,-9.56
2758,2026-02-16,82,XAUUSD,buy,2.0,70.99
214,2026-02-16,35,GBPUSD,buy,0.05,8.06
2351,2026-02-16,73,XAUUSD,sell,0.05,7.32
2338,2026-02-16,166,GBPUSD,buy,0.1,-0.02
1605,2026-02-16,53,GBPUSD,sell,0.01,0.32
725,2026-02-16,198,USDJPY,buy,0.01,-1.74
710,2026-02-16,34,USDJPY,sell,0.1,-4.19
2955,2026-02-16,152,XAUUSD,sell,1.0,-80.45
2465,2026-02-16,160,USDJPY,buy,0.5,12.22
2547,2026-02-16,171,GBPUSD,buy,0.5,-22.52
2582,2026-02-16,136,XAUUSD,sell,0.1,27.54
2888,2026-02-16,198,GBPUSD,buy,0.5,-21.29
2291,2026-02-16,8,EURUSD,buy,1.0,72.66
747,2026-02-16,26,GBPUSD,buy,0.01,-0.2
697,2026-02-16,151,USDJPY,buy,0.1,8.28
514,2026-02-16,80,XAUUSD,buy,0.5,83.46
460,2026-02-17,197,XAUUSD,sell,0.5,86.34
2364,2026-02-17,70,USDJPY,sell,0.05,5.51
944,2026-02-17,69,XAUUSD,sell,0.05,2.46
2454,2026-02-17,63,EURUSD,sell,0.01,-0.46
924,2026-02-17,40,USDJPY,sell,0.1,21.67
1561,2026-02-17,137,USDJPY,buy,0.1,-6.79
47,2026-02-17,34,GBPUSD,buy,0.05,-1.32
2588,2026-02-18,58,GBPUSD,sell,0.01,0.03
2384,2026-02-18,124,GBPUSD,sell,0.05,-2.1
2448,2026-02-18,169,USDJPY,buy,1.0,-54.0
1502,2026-02-18,38,XAUUSD,buy,0.5,31.95
2811,2026-02-18,49,EURUSD,sell,0.01,0.12
383,2026-02-18,139,XAUUSD,buy,0.5,-4.0
1680,2026-02-19,93,USDJPY,sell,0.05,-3.08
865,2026-02-19,134,USDJPY,sell,2.0,-31.66
1076,2026-02-19,174,GBPUSD,sell,0.01,0.79
2750,2026-02-19,120,XAUUSD,buy,0.5,30.12
2803,2026-02-19,147,USDJPY,buy,0.05,-5.17
1202,2026-02-19,12,EURUSD,sell,0.01,-0.2
2805,2026-02-19,193,USDJPY,buy,0.1,7.22
1877,2026-02-19,33,USDJPY,sell,0.1,-7.79
2168,2026-02-19,176,USDJPY,sell,0.5,-16.28
1955,2026-02-19,188,GBPUSD,buy,0.01,0.58
32,2026-02-20,163,XAUUSD,buy,0.1,6.12
1183,2026-02-20,34,USDJPY,sell,2.0,52.69
903,2026-02-20,23,XAUUSD,sell,0.05,-6.37
2132,2026-02-20,49,GBPUSD,sell,0.01,0.49
2075,2026-02-20,198,USDJPY,buy,1.0,-39.89
1508,2026-02-20,197,GBPUSD,buy,0.05,4.22
2825,2026-02-20,37,EURUSD,sell,0.05,-2.61
2880,2026-02-20,192,EURUSD,buy,0.01,0.64
2813,2026-02-20,3,USDJPY,sell,0.05,1.53
1638,2026-02-20,118,EURUSD,sell,0.5,-1.29
2432,2026-02-20,58,GBPUSD,buy,0.5,4.77
320,2026-02-23,127,GBPUSD,buy,0.01,-1.46
658,2026-02-23,7,GBPUSD,buy,0.01,0.61
2992,2026-02-23,33,XAUUSD,sell,0.05,2.03
783,2026-02-23,161,USDJPY,buy,0.05,2.42
2040,2026-02-23,144,XAUUSD,sell,0.5,-12.51
651,2026-02-23,87,USDJPY,buy,0.5,-0.73
2614,2026-02-23,153,USDJPY,buy,0.5,-75.02
1847,2026-02-23,79,GBPUSD,sell,0.01,-1.11
703,2026-02-23,105,XAUUSD,buy,2.0,-358.04
1942,2026-02-23,51,EURUSD,sell,2.0,180.81
2573,2026-02-23,193,XAUUSD,sell,0.1,-2.98
2603,2026-02-23,88,EURUSD,sell,0.01,0.03
2934,2026-02-23,50,XAUUSD,buy,0.5,152.7
2210,2026-02-23,91,GBPUSD,sell,0.5,-35.85
2584,2026-02-23,166,GBPUSD,sell,0.05,0.8
1309,2026-02-23,17,EURUSD,sell,1.0,17.71
884,2026-02-24,134,EURUSD,buy,0.05,6.1
582,2026-02-24,48,XAUUSD,buy,1.0,-96.22
770,2026-02-24,107,EURUSD,buy,0.1,10.02
341,2026-02-24,113,GBPUSD,buy,0.01,0.78
2922,2026-02-24,47,GBPUSD,sell,1.0,31.87
